DamID,PlacentaID,PhotoID,LZ_void_area_px,LZ_tissue_area_px,LZ_total_area_px,LZ_total_area_mm2,JZ_void_area_px,JZ_tissue_area_px,JZ_total_area_px,JZ_total_area_mm2,fetal_placenta_total_area_mm2,pct_void_LZ,pct_tissue_LZ,pct_void_JZ,pct_tissue_LZ,LZ_perimeter_px,LZ_perimeter_mm,JZ_perimeter_px,JZ_perimenter_mm,LZ_JZ_junction_px,LZ_JZ_junction_mm,,,,,,,,,
147,C,4,86615.125,609049.5,695664.625,0.546093948,159525.25,891975,1051500.25,0.82542349,1.371517438,12.45070137,87.54929863,15.17120419,84.82879581,12427.625,22.0217515,13208.25,23.405019,4879.25,8.646031,,,,,,,,,
147,D,1,153234.375,1273104.625,1426339,1.11967041,160649.625,1035100,1195749.625,0.938658673,2.058329082,10.74319464,89.25680536,13.43505544,86.56494456,15033.5,26.639362,14570.25,25.818483,4044,7.165968,,,,,,,,,
147,D,2,170672.25,1570328.125,1741000.375,1.36667833,108639.875,769544.25,878184.125,0.689371025,2.056049356,9.803113914,90.19688609,12.37096776,87.62903224,14823.875,26.2679065,14911.5,26.423178,4438.75,7.865465,,,,,,,,,
147,D,3,150686.375,1185456.25,1336142.625,1.048866616,120274.5,821834.125,942108.625,0.739551502,1.788418118,11.27771633,88.72228367,12.76652148,87.23347852,14569.375,25.8169325,15292.75,27.098753,4753.5,8.423202,,,,,,,,,
147,D,4,158472.5,1241616,1400088.5,1.099063872,102839.25,717579.75,820419,0.644025633,1.743089505,11.31874878,88.68125122,12.53496689,87.46503311,14723.375,26.0898205,17333,30.714076,5174,9.168328,,,,,,,,,
147,E,1,102820.625,655248.75,758069.375,0.595081427,135742.875,724426.75,860169.625,0.675229715,1.270311142,13.56348487,86.43651513,15.78094263,84.21905737,12102.875,21.4462945,13103.25,23.218959,3906.25,6.921875,,,,,,,,,
147,E,2,104834.5,661302.75,766137.25,0.601414677,181061,876196.375,1057257.375,0.82994281,1.431357487,13.68351428,86.31648572,17.12553672,82.87446328,11572.875,20.5071345,16061.5,28.460978,4395.75,7.789269,,,,,,,,,
147,E,3,109521.875,640799.125,750321,0.588998984,192939.625,833232.125,1026171.75,0.805540719,1.394539703,14.59666929,85.40333071,18.80188428,81.19811572,10277.5,18.21173,15927,28.222644,3463,6.136436,,,,,,,,,
147,E,4,108026.875,587580,695606.875,0.546048614,204526.625,885222,1089748.625,0.855448312,1.401496926,15.52987454,84.47012546,18.76823887,81.23176113,11133.75,19.729005,15414.25,27.314051,4041.875,7.1622025,,,,,,,,,
147,F,1,175489,1592747,1768236,1.388058187,177390,911640,1089030,0.854884194,2.242942381,9.92452365,90.07547635,16.289,83.711,16561.625,29.3471995,31343.5,55.540682,6321.8,11.2022296,,,,,,,,,
147,F,2,166540.25,1645750.625,1812290.875,1.422641088,145400,888440,1033840,0.811560265,2.234201352,9.189487863,90.81051214,14.064,85.936,20854.875,36.9548385,21119.5,37.423754,6309.8,11.1809656,,,,,,,,,
147,F,3,124862,1555125.875,1679987.875,1.318783762,219070,1258400,1477470,1.15980804,2.478591802,7.432315546,92.56768445,14.827,85.173,16589.625,29.3968155,19873.25,35.215399,4975,8.8157,,,,,,,,,
147,F,4,139779.75,1370428.625,1510208.375,1.185507534,175370,1309700,1485070,1.16577401,2.351281543,9.255659836,90.74434016,11.809,88.191,14957.25,26.504247,27242.25,48.273267,6831,12.104532,,,,,,,,,
148,A,1,319756.5,2139611.5,2459368,1.930594043,305260,916410,1221670,0.959006063,2.889600106,13.00157195,86.99842805,24.987,75.013,24354.75,43.156617,29040.25,51.459323,7867.8,13.9417416,,,,,,,,,
148,A,2,319756.5,2139611.5,2459368,1.930594043,327440,906500,1233940,0.968637964,2.899232007,13.00157195,86.99842805,26.536,73.464,24354.75,43.156617,26983.25,47.814319,7250.5,12.847886,,,,,,,,,
148,A,3,156037,1835002.125,1991039.125,1.562957749,271410,841850,1113260,0.873904647,2.436862396,7.836963023,92.16303698,24.38,75.62,16385.375,29.0348845,30173,53.466556,7133,12.639676,,,,,,,,,
148,A,4,93016.5,1659358.125,1752374.625,1.375607071,313550,1154700,1468250,1.152570377,2.528177448,5.308025959,94.69197404,21.356,78.644,18035.375,31.9586845,39777.5,70.48573,10948,19.399856,,,,,,,,,
148,B,1,41548,252330,293878,0.230693054,201954.625,673218.625,875173.25,0.687007501,0.917700555,14.138,85.862,23.07595953,76.92404047,7500.9,13.2915948,11636.5,20.619878,1999,3.542228,,,,,,,,,
148,B,2,41881,311370,353251,0.277300622,186550,624370,810920,0.636568956,0.913869578,11.856,88.144,23.005,76.995,7354.3,13.0318196,11580.75,20.521089,2501.1,4.4319492,,,,,,,,,
148,B,3,95067,507720,602787,0.473185384,191809.375,734484,926293.375,0.727136594,1.200321978,15.771,84.229,20.70719495,79.29280505,9942.3,17.6177556,16653.5,29.510002,3020,5.35144,,,,,,,,,
148,B,4,254841.125,1358191.625,1613032.75,1.266224257,160374,564449.875,724823.875,0.568983843,1.835208099,15.79888102,84.20111898,22.1259268,77.8740732,18962.625,33.6017715,11805.25,20.918903,3842,6.808024,,,,,,,,,
148,C,1,325030,2108100,2433130,1.909997317,339120,1040500,1379620,1.082996182,2.992993499,13.359,86.641,24.582,75.418,19624,34.773728,34196,60.595312,6374,11.294728,,,,,,,,,
148,C,2,317178.875,2052058.75,2369237.625,1.859842059,294190,863540,1157730,0.908813419,2.768655478,13.38738131,86.61261869,25.411,74.589,20440,36.21968,34120,60.46064,8237.5,14.59685,,,,,,,,,
148,C,3,332600,2263600,2596200,2.038006615,375680,1208300,1583980,1.243417964,3.281424579,12.811,87.189,23.718,76.282,21975,38.9397,35001.25,62.022215,7061,12.512092,,,,,,,,,
148,C,4,345319.75,2262476.75,2607796.5,2.047109821,448340,1035100,1483440,1.164494466,3.211604288,13.24182121,86.75817879,30.223,69.777,21513.5,38.121922,30918.5,54.787582,7280.6,12.9012232,,,,,,,,,
148,E,1,201968.875,1650858.375,1852827.25,1.45446198,333884.5,1140470.625,1474355.125,1.157362876,2.611824856,10.90057775,89.09942225,22.64613826,77.35386174,19175.625,33.9792075,22760,40.33072,6340.25,11.234923,,,,,,,,,
148,E,2,147797.125,1808310.75,1956107.875,1.535536857,312554.125,1157902.875,1470457,1.154302863,2.689839721,7.555673534,92.44432647,21.25557735,78.74442265,15525.125,27.5105215,24344.5,43.138454,5511.75,9.766821,,,,,,,,,
148,E,3,136128.625,1778576.625,1914705.25,1.503035962,331643.375,1138475.125,1470118.5,1.154037142,2.657073104,7.109638677,92.89036132,22.55895528,77.44104472,18552,32.874144,22466.75,39.811081,6711.25,11.892335,,,,,,,,,
148,E,4,163656.375,1646188.625,1809845,1.420721086,392564.125,1301762.875,1694327,1.330039918,2.750761003,9.042563037,90.95743696,23.16932475,76.83067525,16743.5,29.669482,23905.75,42.360989,7078.75,12.543545,,,,,,,,,
148,F,1,186810,1432900,1619710,1.271465871,234920,712250,947170,0.743524661,2.014990532,11.533,88.467,24.802,75.198,14211,25.181892,20853.75,36.952845,4767.8,8.4485416,,,,,,,,,
148,F,2,189320,1151500,1340820,1.052538337,248780,1017600,1266380,0.994103234,2.046641571,14.119,85.881,19.645,80.355,17674,31.318328,30386.5,53.844878,5570.8,9.8714576,,,,,,,,,
148,F,3,196850,1567500,1764350,1.385007693,133640,703400,837040,0.657073052,2.042080744,11.157,88.843,15.966,84.034,13786,24.428792,24465.75,43.353309,5139.3,9.1068396,,,,,,,,,
148,F,4,236580,1588100,1824680,1.432366501,190100,664920,855020,0.67118728,2.103553781,12.965,87.035,22.233,77.767,14129,25.036588,11474.25,20.332371,4875,8.6385,,,,,,,,,
148,H,1,73649,791880,865529,0.679436803,383720,930650,1314370,1.031775193,1.711211995,8.5091,91.4909,29.194,70.806,9265.6,16.4186432,14600.25,25.871643,3399.8,6.0244456,,,,,,,,,
148,H,2,87543,1021500.375,1109043.375,0.870594613,379410,1048400,1427810,1.120825139,1.991419752,7.893559618,92.10644038,26.573,73.427,10079.25,17.860431,23746.5,42.078798,4782.5,8.47459,,,,,,,,,
148,H,3,213218.25,1568960.125,1782178.375,1.399002896,262400,769190,1031590,0.809794024,2.208796919,11.96391186,88.03608814,25.437,74.563,19935.125,35.3250415,34314.75,60.805737,6442.8,11.4166416,,,,,,,,,
148,H,4,213220,1674500,1887720,1.481852649,478820,875630,1354450,1.063237832,2.545090481,11.295,88.705,35.352,64.648,21488,38.076736,21101,37.390972,6718.4,11.9050048,,,,,,,,,
149,B,1,179241.625,1588696.25,1767937.875,1.38782416,351760,1112600,1464360,1.149516743,2.537340903,10.13845721,89.86154279,24.021,75.979,15507.25,27.478847,35001.25,62.022215,6856.6,12.1498952,,,,,,,,,
149,B,2,184143.625,1882515.25,2066658.875,1.62231895,385530,1243000,1628530,1.278389536,2.900708486,8.910208996,91.089791,23.674,76.326,19548.875,34.6406065,31521.25,55.855655,8646.9,15.3223068,,,,,,,,,
149,B,3,267478.75,1783607.25,2051086,1.610094306,355060,1041400,1396460,1.096215514,2.70630982,13.04083544,86.95916456,25.426,74.574,24014.125,42.5530295,25945,45.97454,6735.3,11.9349516,,,,,,,,,
149,B,4,244984.375,1916402.625,2161387,1.696680149,313870,1031500,1345370,1.056110069,2.752790218,11.33459094,88.66540906,23.33,76.67,16326.875,28.9312225,26274,46.557528,6088.8,10.7893536,,,,,,,,,
149,C,1,439908.5,2105316.875,2545225.375,1.997991738,330850,1081100,1411950,1.108375102,3.106366841,17.28367571,82.71632429,23.432,76.568,20126.375,35.6639365,28409.5,50.341634,6675,11.8281,,,,,,,,,
149,C,2,354849.25,1945988.125,2300837.375,1.806148136,348720,1193400,1542120,1.210558032,3.016706168,15.42261326,84.57738674,22.613,77.387,19600.875,34.7327505,31574.75,55.950457,7093.8,12.5702136,,,,,,,,,
149,C,3,338252.5,2041221.875,2379474.375,1.867877866,356740,1319900,1676640,1.316155693,3.18403356,14.21542941,85.78457059,21.278,78.722,20188.25,35.773579,27504.75,48.738417,7024,12.446528,,,,,,,,,
149,C,4,328890,2080700,2409590,1.891518512,479793,1714611.875,2194404.875,1.722599049,3.614117561,13.649,86.351,21.86437906,78.13562094,21420,37.95624,35381,62.695132,7058.75,12.508105,,,,,,,,,
149,E,1,157810,1823200,1981010,1.555084926,315310,1105100,1420410,1.115016168,2.670101094,7.966,92.034,22.199,77.801,17817,31.571724,31222.75,55.326713,7471.8,13.2400296,,,,,,,,,
149,E,2,298290,1914200,2212490,1.7367958,392480,1051700,1444180,1.133675523,2.870471323,13.482,86.518,27.176,72.824,22638,40.114536,29015.25,51.415023,6644,11.773168,,,,,,,,,
149,E,3,318570,1970100,2288670,1.796596795,387980,1041200,1429180,1.121900583,2.918497379,13.919,86.081,27.147,72.853,23065,40.87118,31890.75,56.510409,6814.8,12.0758256,,,,,,,,,
149,E,4,348760,1959100,2307860,1.811660869,479540,1159300,1638840,1.286482845,3.098143713,15.112,84.888,29.261,70.739,25012,44.321264,31956.25,56.626475,6914.6,12.2526712,,,,,,,,,
149,G,1,115064.375,1749657.875,1864722.25,1.463799507,261650,883500,1145150,0.898938169,2.362737677,6.170590553,93.82940945,22.849,77.151,14487.75,25.672293,30024.75,53.203857,5652.8,10.0167616,,,,,,,,,
149,G,2,87471,1357300,1444771,1.134139456,214495.25,848603.125,1063098.375,0.834527972,1.968667428,6.0544,93.9456,20.17642535,79.82357465,16375,29.0165,24058,42.630776,6124.75,10.853057,,,,,,,,,
149,G,3,189368.125,2115806.25,2305174.375,1.809552664,297410,1164200,1461610,1.147358004,2.956910667,8.214915412,91.78508459,20.347,79.653,19586.5,34.707278,27264,48.311808,7507.8,13.3038216,,,,,,,,,
149,G,4,260590.375,2266699,2527289.375,1.98391205,266820,1042900,1309720,1.028124961,3.012037011,10.31106202,89.68893798,20.373,79.627,20464.5,36.263094,24200.5,42.883286,6465,11.45598,,,,,,,,,
149,H,1,233359.125,2425780.875,2659140,2.087414263,354878.875,1302525.25,1657404.125,1.301055609,3.388469872,8.775736704,91.2242633,21.41172872,78.58827128,19638.875,34.8000865,20751.5,36.771658,5930,10.50796,,,,,,,,,
149,H,2,256577.125,2315504.75,2572081.875,2.019073984,413657.375,1498668.125,1912325.5,1.501167868,3.520241852,9.975464914,90.02453509,21.63111745,78.36888255,18697.625,33.1321915,22731,40.279332,5977,10.591244,,,,,,,,,
149,H,3,183448.625,1929502.125,2112950.75,1.658657887,417388.875,1690273.625,2107662.5,1.654506632,3.313164519,8.682106055,91.31789395,19.80340187,80.19659813,20432,36.205504,31379.5,55.604474,8330.375,14.7614245,,,,,,,,,
149,H,4,212820.875,1902059.25,2114880.125,1.660172439,403094.75,1532847.5,1935942.25,1.519706922,3.179879361,10.06302308,89.93697692,20.82163091,79.17836909,15665,27.75838,23823.75,42.215685,5686.75,10.076921,,,,,,,,,
154,C,1,194630,1199400,1394030,1.094307974,289249.125,1196059.375,1485308.5,1.165961231,2.260269205,13.962,86.038,19.47400994,80.52599006,15864,28.111008,15609.75,27.660477,4415,7.82338,,,,,,,,,
154,C,2,255160,1559000,1814160,1.424108343,177240,688920,866160,0.679932135,2.104040479,14.064,85.936,20.463,79.537,19681,34.874732,20408.25,36.163419,5739.8,10.1709256,,,,,,,,,
154,C,3,401920,1482500,1884420,1.479262162,229840,549170,779010,0.611519734,2.090781896,21.328,78.672,29.504,70.496,22262,39.448264,22781.75,40.369261,5601.9,9.9265668,,,,,,,,,
154,C,4,408665.125,1588404.25,1997069.375,1.567691471,133780,339450,473230,0.371483657,1.939175128,20.46324129,79.53675871,28.27,71.73,19888.125,35.2417575,19574,34.685128,4863.75,8.618565,,,,,,,,,
154,D,1,149192.125,1163196,1312388.125,1.030219429,180030,661300,841330,0.660440685,1.690660113,11.36798803,88.63201197,21.398,78.602,14611.75,25.892021,22780.5,40.367046,5566.1,9.8631292,,,,,,,,,
154,D,2,114845.25,1125732.625,1240577.875,0.97384867,205420,622790,828210,0.650141537,1.623990207,9.2573995,90.7426005,24.802,75.198,15381.125,27.2553535,30323.75,53.733685,7394.25,13.102611,,,,,,,,,
154,D,3,114950,1034078.125,1149028.125,0.901982482,182990,606580,789570,0.619809292,1.521791774,10.00410673,89.99589327,23.176,76.824,12487.875,22.1285145,23158,41.035976,5103,9.042516,,,,,,,,,
154,D,4,100927.5,1006107,1107034.5,0.869017654,188455.375,559270.125,747725.5,0.586961527,1.455979181,9.11692454,90.88307546,25.20381811,74.79618189,13259.75,23.496277,23591.75,41.804581,6445,11.42054,,,,,,,,,
154,E,1,271394,977991.375,1249385.375,0.980762522,125184.375,396025.5,521209.875,0.409147667,1.389910189,21.72220081,78.27779919,24.01803592,75.98196408,21309.625,37.7606555,19860.5,35.192806,4040.75,7.160209,,,,,,,,,
154,E,2,266024.75,893195,1159219.75,0.909982867,157099.875,456789.625,613889.5,0.481900802,1.391883669,22.94860401,77.05139599,25.59090439,74.40909561,22725.75,40.270029,16541.75,29.311981,6250.125,11.0752215,,,,,,,,,
154,E,3,439694.375,1394750.75,1834445.125,1.440032085,316240,930300,1246540,0.978528914,2.418560999,23.96879411,76.03120589,25.369,74.631,29192.5,51.72911,22715.75,40.252309,5348.8,9.4780736,,,,,,,,,
154,E,4,942300,1959800,2902100,2.278136892,228550,544970,773520,0.607210106,2.885346998,32.47,67.53,29.546,70.454,26635,47.19722,24400,43.2368,6444,11.418768,,,,,,,,,
154,F,1,221461.875,1805924.25,2027386.125,1.591489999,195220,731540,926760,0.727502893,2.318992892,10.92351734,89.07648266,21.065,78.935,16137.375,28.5954285,28080,49.75776,6392.625,11.3277315,,,,,,,,,
154,F,2,222220.25,1617169.875,1839390.125,1.443913891,227300,820450,1047750,0.822479559,2.26639345,12.08119186,87.91880814,21.694,78.306,19244.125,34.1005895,34810,61.68332,8688.125,15.3953575,,,,,,,,,
154,F,3,396860,2198500,2595360,2.037347219,250850,873920,1124770,0.882939951,2.920287169,15.291,84.709,22.302,77.698,23199,41.108628,26641.25,47.208295,7439.5,13.182794,,,,,,,,,
154,F,4,311000.5,1982998.25,2293998.75,1.800779843,213160,674430,887590,0.6967546,2.497534442,13.55713468,86.44286532,24.016,75.984,14634.875,25.9329985,26022.25,46.111427,5398.75,9.566585,,,,,,,,,
154,G,1,203190,1560100,1763290,1.384175597,197350,687080,884430,0.694274012,2.078449609,11.523,88.477,22.313,77.687,14867,26.344324,19417.75,34.408253,5762.8,10.2116816,,,,,,,,,
154,G,2,205100,1628200,1833300,1.439133167,128500,576770,705270,0.553634129,1.992767296,11.188,88.812,18.22,81.78,18649,33.046028,25279.25,44.794831,7473,13.242156,,,,,,,,,
154,G,3,153440,1341400,1494840,1.173443421,165920,746430,912350,0.716191101,1.889634521,10.265,89.735,18.186,81.814,21693,38.439996,25007,44.312404,8534.5,15.123134,,,,,,,,,
154,G,4,182516.75,1441860.5,1624377.25,1.275129644,147400,610450,757850,0.594909219,1.870038862,11.23610602,88.76389398,19.45,80.55,17502.625,31.0146515,20036,35.503792,6047.75,10.716613,,,,,,,,,
154,I,1,213261.625,1014737.25,1227998.875,0.963974205,349280,1111800,1461080,1.146941956,2.110916161,17.36659775,82.63340225,23.906,76.094,12159.125,21.5459695,28804.75,51.042017,5622.5,9.96307,,,,,,,,,
154,I,2,222284.75,1098932.5,1321217.25,1.037150256,276086.375,927314.75,1203401.125,0.94466507,1.981815326,16.82423916,83.17576084,22.94217358,77.05782642,15124.25,26.800171,23610.25,41.837363,5310.125,9.4095415,,,,,,,,,
154,I,3,240515,1280709.625,1521224.625,1.194155246,240176.625,894573.75,1134750.375,0.890774505,2.084929751,15.81061705,84.18938295,21.16559115,78.83440885,17774.875,31.4970785,25048.75,44.386385,5841.125,10.3504735,,,,,,,,,
154,I,4,294923.375,1630690.625,1925614,1.511599288,206010,846720,1052730,0.826388839,2.337988127,15.31580966,84.68419034,19.569,80.431,20026.25,35.486515,25740.25,45.611723,5784,10.249248,,,,,,,,,
155,A,1,101720,2118500,2220220,1.742863819,176630,800450,977080,0.767003892,2.509867711,4.5814,95.4186,18.078,81.922,14008,24.822176,36423.5,64.542442,5558.4,9.8494848,,,,,,,,,
155,A,2,117356.875,2465887.375,2583244.25,2.027836403,126720,580530,707250,0.555188421,2.583024824,4.543003435,95.45699657,17.917,82.083,14782,26.193704,32578.5,57.729102,4769.5,8.451554,,,,,,,,,
155,A,3,261716.625,2215765.5,2477482.125,1.944813558,161400,620120,781520,0.613490074,2.558303632,10.56381487,89.43618513,20.652,79.348,19728.125,34.9582375,36772.75,65.161313,5094.5,9.027454,,,,,,,,,
155,A,4,271179.125,2128165.5,2399344.625,1.883475933,181520,664620,846140,0.664216515,2.547692449,11.30221654,88.69778346,21.452,78.548,15663.75,27.756165,34284.5,60.752134,5464.8,9.6836256,,,,,,,,,
155,C,1,499895.125,2208071.75,2707966.875,2.125743165,298060,791410,1089470,0.855229592,2.980972757,18.46016396,81.53983604,27.358,72.642,31219.125,55.3202895,20970.25,37.159283,8372.9,14.8367788,,,,,,,,,
155,C,2,514236.875,2216730.25,2730967.125,2.143798269,366490,901950,1268440,0.995720326,3.139518595,18.82984494,81.17015506,28.893,71.107,29623.75,52.493285,17432.75,30.890833,8311,14.727092,,,,,,,,,
155,C,3,510660,2335359.125,2846019.125,2.234113629,338640,852160,1190800,0.934773237,3.168886866,17.94295743,82.05704257,28.438,71.562,25116,44.505552,22495.25,39.861583,6510.8,11.5371376,,,,,,,,,
155,C,4,526098.75,2421639.625,2947738.375,2.313962833,264620,729010,993630,0.779995575,3.093958409,17.84753879,82.15246121,26.632,73.368,25295.5,44.823626,23828.5,42.224102,5722.8,10.1408016,,,,,,,,,
155,D,1,414710,2002700,2417410,1.89765718,596220,1162300,1758520,1.380431166,3.278088346,17.155,82.845,33.904,66.096,26683,47.282276,37099.25,65.739871,8912.9,15.7936588,,,,,,,,,
155,D,2,283230,2337100,2620330,2.056948569,516610,1330700,1847310,1.450130961,3.507079529,10.809,89.191,27.965,72.035,25299,44.829828,32982,58.444104,7427.3,13.1611756,,,,,,,,,
155,D,3,422450,2357100,2779550,2.181935632,580300,1227200,1807500,1.41888027,3.600815902,15.199,84.801,32.105,67.895,26482,46.926104,26534,47.018248,7285,12.90902,,,,,,,,,
155,D,4,284420,2505200,2789620,2.189840542,567590,1398700,1966290,1.543529785,3.733370326,10.196,89.804,28.866,71.134,22805,40.41046,22429,39.744188,8314.3,14.7329396,,,,,,,,,
155,E,1,186240,2049600,2235840,1.755125457,356430,932950,1289380,1.012158142,2.767283599,8.3296,91.6704,27.644,72.356,17285,30.62902,23520,41.67744,6161.5,10.918178,,,,,,,,,
155,E,2,335350,2002600,2337950,1.835281398,470800,992520,1463320,1.148700347,2.983981745,14.344,85.656,32.173,67.827,19832,35.142304,27073,47.973356,6459.6,11.4464112,,,,,,,,,
155,E,3,243300,2664300,2907600,2.28245437,232770,1103800,1336570,1.049202104,3.331656473,8.3678,91.6322,17.416,82.584,20977,37.171244,26863.25,47.601679,7498.3,13.2869876,,,,,,,,,
155,E,4,262680,2575000,2837680,2.227567449,256690,1135100,1391790,1.092549583,3.320117032,9.257,90.743,18.443,81.557,17110,30.31892,24855.75,44.044389,6657.5,11.79709,,,,,,,,,
155,F,1,197360,2081800,2279160,1.789131483,282300,1421900,1704200,1.337790183,3.126921667,8.6593,91.3407,16.564,83.436,15341,27.184252,25793.25,45.705639,5923.8,10.4969736,,,,,,,,,
155,F,2,146430,2076500,2222930,1.744991158,237210,1256000,1493210,1.172163877,2.917155035,6.5874,93.4126,15.886,84.114,17991,31.880052,31858.5,56.453262,7868.5,13.942982,,,,,,,,,
155,F,3,166737.375,2763090,2929827.375,2.29990277,268640,1598300,1866940,1.465540432,3.765443202,5.691030687,94.30896931,14.389,85.611,19364,34.313008,31915.5,56.554266,9074,16.079128,,,,,,,,,
155,F,4,205517.375,2886746.375,3092263.75,2.427414675,187280,1309100,1496380,1.174652314,3.602066989,6.64617871,93.35382129,12.515,87.485,22375,39.6485,30524.75,54.089857,9919.75,17.577797,,,,,,,,,
156,B,1,245500,1457600,1703100,1.336926688,488070,1043600,1531670,1.202354823,2.539281511,14.415,85.585,31.865,68.135,17754,31.460088,22391,39.676852,5786.3,10.2533236,,,,,,,,,
156,B,2,150660,1263100,1413760,1.109795945,531220,1205200,1736420,1.363082754,2.472878699,10.656,89.344,30.592,69.408,17280,30.62016,21894,38.796168,5764.3,10.2143396,,,,,,,,,
156,B,3,246290,1654300,1900590,1.491955548,432010,912070,1344080,1.055097424,2.547052971,12.959,87.041,32.141,67.859,20132,35.673904,25236.5,44.719078,6264.8,11.1012256,,,,,,,,,
156,B,4,131180,1461200,1592380,1.25001193,352770,1059400,1412170,1.108547801,2.358559732,8.238,91.762,24.981,75.019,17222,30.517384,25643.5,45.440282,5735.8,10.1638376,,,,,,,,,
156,C,1,120660,1952700,2073360,1.627579307,251020,1400300,1651320,1.296279595,2.923858901,5.8194,94.1806,15.202,84.798,17572,31.137584,25673.25,45.492999,6232.8,11.0445216,,,,,,,,,
156,C,2,133120,2087800,2220920,1.743413316,222570,1151000,1373570,1.078246956,2.821660272,5.9938,94.0062,16.204,83.796,16468,29.181296,29858.25,52.908819,5837,10.343164,,,,,,,,,
156,C,3,221160,1417100,1638260,1.286027547,329160,1117900,1447060,1.135936312,2.421963859,13.5,86.5,22.747,77.253,19883,35.232676,24528.5,43.464502,6161.8,10.9187096,,,,,,,,,
156,C,4,278216.25,1552248.75,1830465,1.436907703,268569.25,847581.875,1116151.125,0.876174169,2.313081872,15.19921168,84.80078832,24.06208657,75.93791343,19757.75,35.010733,25765.5,45.656466,6006.75,10.643961,,,,,,,,,
156,D,1,247085.5,1494644,1741729.5,1.367250691,241837.5,610155.875,851993.375,0.668811391,2.036062082,14.18621548,85.81378452,28.38490381,71.61509619,17618.625,31.2202035,27859.75,49.367477,6839.625,12.1198155,,,,,,,,,
156,D,2,176084.125,1501837.625,1677921.75,1.317161862,208797.5,635404.5,844202,0.662695193,1.979857055,10.49417978,89.50582022,24.73312075,75.26687925,15718.625,27.8534035,31310.5,55.482206,7259.875,12.8644985,,,,,,,,,
156,D,3,203201.125,1424271.125,1627472.25,1.277559206,225970,712000,937970,0.736302698,2.013861904,12.48568908,87.51431092,24.091,75.909,16783.5,29.740362,30803.75,54.584245,7281,12.901932,,,,,,,,,
156,D,4,179108.125,1378173.75,1557281.875,1.222460043,233180,817510,1050690,0.824787447,2.04724749,11.50132984,88.49867016,22.193,77.807,15544,27.543968,33746.25,59.798355,6701.5,11.875058,,,,,,,,,
156,E,1,389830,2450100,2839930,2.22933369,281120,988160,1269280,0.996379723,3.225713413,13.727,86.273,22.148,77.852,25494,45.175368,36871,65.335412,9391.3,16.6413836,,,,,,,,,
156,E,2,254635.25,2181501.125,2436136.375,1.91235731,179040,716210,895250,0.702767669,2.615124979,10.45242182,89.54757818,19.998,80.002,22907.5,40.59209,24660.25,43.697963,6637.625,11.7618715,,,,,,,,,
156,E,3,223962.875,2204748.75,2428711.625,1.906528911,180360,737180,917540,0.72026523,2.626794141,9.221468399,90.7785316,19.657,80.343,24877.875,44.0835945,32535.25,57.652463,8337.9,14.7747588,,,,,,,,,
156,E,4,238685.25,2015617.25,2254302.5,1.769618445,229550.875,591649.625,821200.5,0.644639108,2.414257553,10.58798675,89.41201325,27.95308515,72.04691485,23868.75,42.295425,25432.25,45.065947,10277,18.210844,,,,,,,,,
156,G,1,187520,1892700,2080220,1.632964379,160960,606240,767200,0.602248931,2.23521331,9.0146,90.9854,20.98,79.02,15840,28.06848,24540.5,43.485766,5662.8,10.0344816,,,,,,,,,
156,G,2,175250,1889700,2064950,1.62097749,174840,608960,783800,0.615279865,2.236257355,8.4869,91.5131,22.307,77.693,14448,25.601856,24111,42.724692,5510,9.76372,,,,,,,,,
156,G,3,185400,1969800,2155200,1.691823379,170470,686830,857300,0.672977071,2.36480045,8.6025,91.3975,19.884,80.116,17582,31.155304,23148.75,41.019585,6235.8,11.0498376,,,,,,,,,
156,G,4,214530,2003000,2217530,1.74075218,304870,783590,1088460,0.854436746,2.595188926,9.6743,90.3257,28.009,71.991,17993,31.883596,21892.75,38.793953,5880,10.41936,,,,,,,,,
156,H,1,184480,2278900,2463380,1.933743446,483370,1408700,1892070,1.485267382,3.419010828,7.489,92.511,25.547,74.453,16160,28.63552,29786.5,52.781678,5837,10.343164,,,,,,,,,
156,H,2,161720,2356300,2518020,1.976635628,470650,1237500,1708150,1.340890917,3.317526545,6.4223,93.5777,27.553,72.447,18490,32.76428,36623.25,64.896399,7503.3,13.2958476,,,,,,,,,
156,H,3,174410,2138900,2313310,1.815939097,675280,1513100,2188380,1.717869546,3.533808643,7.5391,92.4609,30.857,69.143,18092,32.059024,34745.5,61.569026,8360.9,14.8155148,,,,,,,,,
156,H,4,143370,2227800,2371170,1.861358965,535880,1448000,1983880,1.557337864,3.41869683,6.0465,93.9535,27.012,72.988,24877,44.082044,26755,47.40986,6568.3,11.6390276,,,,,,,,,
157,A,1,191641.25,2105315.125,2296956.375,1.803101567,241300,1154100,1395400,1.095383418,2.898484985,8.343269036,91.65673096,17.293,82.707,17868.5,31.662982,31992.5,56.69071,8002.625,14.1806515,,,,,,,,,
157,A,2,450570,2156600,2607170,2.046618021,364270,900170,1264440,0.992580342,3.039198364,17.282,82.718,28.809,71.191,21483,38.067876,25198,44.650856,6406.8,11.3528496,,,,,,,,,
157,A,3,276310,1622200,1898510,1.490322756,386321.5,919230.25,1305551.75,1.024852902,2.515175658,14.554,85.446,29.59066923,70.40933077,26686,47.287592,35828.25,63.487659,7799.75,13.821157,,,,,,,,,
